ID,Nombre,Marca,Categoria,Precio Lista,Precio Venta,Descuento %,URL Imagen,URL Producto
13026,Camiseta com Gola Redonda e Logo nas Costas,Tommy Jeans,Roupas > Camisetas,229,169,26,https://tommyhilfiger.vtexassets.com/arquivos/ids/483373/ABDM0DM20815_TJYBH_1.jpg?v=638963131849470000,https://br.tommy.com/camiseta-com-gola-redonda-e-logo-nas-costas-abdm0dm20815_tjybh/p
11919,Jaqueta Corta-Vento Chicago Tommy Jeans,Tommy Jeans,Roupas > Casacos e Jaquetas,899,599,33,https://tommyhilfiger.vtexassets.com/arquivos/ids/444545/TJDM0DM20204_TJXIT_1.jpg?v=638834247654000000,https://br.tommy.com/jaqueta-corta-vento-chicago-tommy-jeans-tjdm0dm20204_tjxit/p
12608,Camiseta Clássica Interlock Light,Tommy Hilfiger,Roupas > Camisetas,429,299,30,https://tommyhilfiger.vtexassets.com/arquivos/ids/471379/THMW0MW37508_THBDS_1.jpg?v=638948591936470000,https://br.tommy.com/camiseta-classica-interlock-light-thmw0mw37508_thbds/p
7083,Bermuda De Banho Bandeira Th,Tommy Hilfiger,Roupas > Bermudas & Shorts,649,479,26,https://tommyhilfiger.vtexassets.com/arquivos/ids/341185/THUM0UM02793_THDW5_1.jpg?v=638246275761400000,https://br.tommy.com/bermuda-de-banho-bandeira-th-thum0um02793_thdw5/p
6401,Polo Piquê Tommy Jeans,Tommy Jeans,Roupas > Polos,299,249,17,https://tommyhilfiger.vtexassets.com/arquivos/ids/355563/TJDM0DM11444_TJ100_1.jpg?v=638291003297300000,https://br.tommy.com/polo-pique-tommy-jeans-tjdm0dm11444_tj100/p
13035,Calça Jeans Reta Regular,Tommy Jeans,Roupas > Calças,449,309,31,https://tommyhilfiger.vtexassets.com/arquivos/ids/483427/ABDM0DM21008_TJ1AB_1.jpg?v=638963132146670000,https://br.tommy.com/calca-jeans-reta-regular-abdm0dm21008_tj1ab/p
13021,Camiseta Varsity Relaxed,Tommy Jeans,Roupas > Camisetas,259,179,31,https://tommyhilfiger.vtexassets.com/arquivos/ids/483349/ABDM0DM20806_TJACT_1.jpg?v=638963131721730000,https://br.tommy.com/camiseta-varsity-relaxed-abdm0dm20806_tjact/p
12458,Polo Carcela Oculta Regular Fit,Tommy Hilfiger,Roupas > Polos,599,599,0,https://tommyhilfiger.vtexassets.com/arquivos/ids/470572/THMW0MW41513_THZ00_1.jpg?v=638948586082470000,https://br.tommy.com/polo-carcela-oculta-regular-fit-thmw0mw41513_thz00/p
12376,Camiseta Clássica Interlock Light,Tommy Hilfiger,Roupas > Camisetas,429,299,30,https://tommyhilfiger.vtexassets.com/arquivos/ids/470091/THMW0MW37508_THDW5_1.jpg?v=638948582860070000,https://br.tommy.com/camiseta-classica-interlock-light-thmw0mw37508_thdw5/p
7638,Camiseta Infantil Logo Clássico Tommy Hilfiger,Tommy Kids,Roupas > Camisetas,189,132.3,30,https://tommyhilfiger.vtexassets.com/arquivos/ids/322370/TKKS0KS00210_THC87_1.jpg?v=638174288895500000,https://br.tommy.com/camiseta-infantil-logo-classico-tommy-hilfiger-tkks0ks00210_thc87/p
2014,Pack 3 Cuecas Trunk,Tommy Hilfiger,Underwear > Cuecas,349,349,0,https://tommyhilfiger.vtexassets.com/arquivos/ids/240101/THU09TQ002_TH100_1.jpg?v=637710240354800000,https://br.tommy.com/pack-3-cuecas-trunk-thu09tq002_th100/p
12445,Polo Piquet Gola Zíper Regular Fit,Tommy Hilfiger,Roupas > Polos,649,454.3,30,https://tommyhilfiger.vtexassets.com/arquivos/ids/470494/THMW0MW41089_THBDS_1.jpg?v=638948585547000000,https://br.tommy.com/polo-piquet-gola-ziper-regular-fit-thmw0mw41089_thbds/p
12879,Moletom Logo Linear Tommy Jeans,Tommy Jeans,Roupas > Moletons,499,399,20,https://tommyhilfiger.vtexassets.com/arquivos/ids/485682/ABDM0DM20849_TJBDS_1.jpg?v=638993508991170000,https://br.tommy.com/moletom-logo-linear-tommy-jeans-abdm0dm20849_tjbds/p
9261,Jaqueta Corta Vento Gola Alta,Tommy Hilfiger,Roupas > Casacos e Jaquetas,1399,999,29,https://tommyhilfiger.vtexassets.com/arquivos/ids/367486/THMW0MW34470_THBDS_1.jpg?v=638449172362200000,https://br.tommy.com/jaqueta-corta-vento-gola-alta-thmw0mw34470_thbds/p
1996,Tommy Tênis Masculino Knit Eva Faixa Lateral,Tommy Hilfiger,Calçados > Tênis,849,594.3,30,https://tommyhilfiger.vtexassets.com/arquivos/ids/240009/THFM0FM02381_TH403_1.jpg?v=637710239839000000,https://br.tommy.com/tommy-tenis-masculino-knit-eva-faixa-lateral-thfm0fm02381_th403/p
12633,Polo Manga Global Stripe Big And Tall,Tommy Hilfiger,Roupas > Polos,649,454.3,30,https://tommyhilfiger.vtexassets.com/arquivos/ids/471517/THMW0MW42040_THDW5_1.jpg?v=638948592987730000,https://br.tommy.com/polo-manga-global-stripe-big-and-tall-thmw0mw42040_thdw5/p
2678,Pack 3 Cuecas Trunk,Tommy Hilfiger,Underwear > Cuecas,349,349,0,https://tommyhilfiger.vtexassets.com/arquivos/ids/261672/THU09TQ002_TH457_1.jpg?v=637872704102900000,https://br.tommy.com/pack-3-cuecas-trunk-thu09tq002_th457/p
1183,Pack 3 Cuecas Trunk,Tommy Hilfiger,Underwear > Cuecas,349,349,0,https://tommyhilfiger.vtexassets.com/arquivos/ids/389485/THU09T3351_TH464_1.jpg?v=638488783884600000,https://br.tommy.com/pack-3-cuecas-trunk-thu09t3351_th464/p
12838,Camiseta Assinatura Dna Tommy Jeans,Tommy Jeans,Roupas > Camisetas,199,139,30,https://tommyhilfiger.vtexassets.com/arquivos/ids/472310/ABDM0DM20817_TJBDS_1.jpg?v=638948599717730000,https://br.tommy.com/camiseta-assinatura-dna-tommy-jeans-abdm0dm20817_tjbds/p
12863,Calça Jogger Moletom Clássica Tommy Jeans,Tommy Jeans,Roupas > Calças,789,549,30,https://tommyhilfiger.vtexassets.com/arquivos/ids/472454/ABDM0DM20473_TJBDS_1.jpg?v=638948600705130000,https://br.tommy.com/calca-jogger-moletom-classica-tommy-jeans-abdm0dm20473_tjbds/p
9245,Kit Pijama 3 Camisetas Gola C,Tommy Hilfiger,Underwear > Pijamas,469,328.3,30,https://tommyhilfiger.vtexassets.com/arquivos/ids/367390/THUM0UM03138_TH0SJ_1.jpg?v=638449171741000000,https://br.tommy.com/kit-pijama-3-camisetas-gola-c-thum0um03138_th0sj/p
1961,Cueca Boxer Interlock,Tommy Hilfiger,Underwear > Cuecas,199,199,0,https://tommyhilfiger.vtexassets.com/arquivos/ids/489879/THU09T3108_TH004T_2.jpg?v=639081627581300000,https://br.tommy.com/cueca-boxer-interlock-thu09t3108_th004/p
2677,Pack 3 Cuecas Trunk,Tommy Hilfiger,Underwear > Cuecas,349,349,0,https://tommyhilfiger.vtexassets.com/arquivos/ids/266222/THU09TQ002_TH099_1.png?v=637880617706070000,https://br.tommy.com/pack-3-cuecas-trunk-thu09tq002_th099/p
3064,Pack 3 Cuecas Brief,Tommy Hilfiger,Underwear > Cuecas,329,329,0,https://tommyhilfiger.vtexassets.com/arquivos/ids/401340/THU09TF001_TH600_1.jpg?v=638624642326800000,https://br.tommy.com/pack-3-cuecas-brief-thu09tf001_th600/p
1964,Shorts Pijama Print Com Bandeira,Tommy Hilfiger,Underwear > Pijamas,269,269,0,https://tommyhilfiger.vtexassets.com/arquivos/ids/329699/THU09T3255_TH587_1.jpg?v=638209869837400000,https://br.tommy.com/shorts-pijama-print-com-bandeira-thu09t3255_th587/p
12839,Camiseta Assinatura Dna Tommy Jeans,Tommy Jeans,Roupas > Camisetas,199,139,30,https://tommyhilfiger.vtexassets.com/arquivos/ids/472316/ABDM0DM20817_TJC1G_1.jpg?v=638948599761430000,https://br.tommy.com/camiseta-assinatura-dna-tommy-jeans-abdm0dm20817_tjc1g/p
13028,Camiseta Slim com Logo Tommy Jeans,Tommy Jeans,Roupas > Camisetas,359,249,31,https://tommyhilfiger.vtexassets.com/arquivos/ids/483385/ABDW0DW17881_TJDY6_1.jpg?v=638963131911530000,https://br.tommy.com/camiseta-slim-com-logo-tommy-jeans-abdw0dw17881_tjdy6/p
11894,Moletom Relaxed Varsity Tommy Jeans,Tommy Jeans,Roupas > Moletons,799,439,45,https://tommyhilfiger.vtexassets.com/arquivos/ids/456054/TJDW0DW19824_TJYBR_1.jpg?v=638920014967870000,https://br.tommy.com/moletom-relaxed-varsity-tommy-jeans-tjdw0dw19824_tjybr/p
1962,Cueca Boxer Interlock,Tommy Hilfiger,Underwear > Cuecas,199,199,0,https://tommyhilfiger.vtexassets.com/arquivos/ids/489849/THU09T3108_TH608_2.jpg?v=639081626796170000,https://br.tommy.com/cueca-boxer-interlock-thu09t3108_th608/p
12432,Calça Moletom Intechno,Tommy Hilfiger,Roupas > Moletons,1199,839.3,30,https://tommyhilfiger.vtexassets.com/arquivos/ids/470412/THMW0MW40076_THDW5_1.jpg?v=638948585007000000,https://br.tommy.com/calca-moletom-intechno-thmw0mw40076_thdw5/p
12463,Polo Herrinbone Brasão Regular Fit,Tommy Hilfiger,Roupas > Polos,699,499,29,https://tommyhilfiger.vtexassets.com/arquivos/ids/470602/THMW0MW40821_THYBL_1.jpg?v=638948586295830000,https://br.tommy.com/polo-herrinbone-brasao-regular-fit-thmw0mw40821_thybl/p
13034,Camiseta Slim com Logo,Tommy Jeans,Roupas > Camisetas,229,159,31,https://tommyhilfiger.vtexassets.com/arquivos/ids/491756/abdw0dw20631_tjybl_1.jpg?v=639114420792930000,https://br.tommy.com/camiseta-slim-com-logo-abdw0dw20631_tjybl/p
12840,Camiseta Assinatura Dna Tommy Jeans,Tommy Jeans,Roupas > Camisetas,199,139,30,https://tommyhilfiger.vtexassets.com/arquivos/ids/472322/ABDM0DM20817_TJYBL_1.jpg?v=638948599810700000,https://br.tommy.com/camiseta-assinatura-dna-tommy-jeans-abdm0dm20817_tjybl/p
1991,Tommy Tênis Masculino Knit Eva Faixa Lateral,Tommy Hilfiger,Calçados > Tênis,849,849,0,https://tommyhilfiger.vtexassets.com/arquivos/ids/239986/THFM0FM02381_TH100_1.jpg?v=637710239707730000,https://br.tommy.com/tommy-tenis-masculino-knit-eva-faixa-lateral--thfm0fm02381_th100/p
1173,Pack 3 Cuecas Trunk,Tommy Hilfiger,Underwear > Cuecas,349,349,0,https://tommyhilfiger.vtexassets.com/arquivos/ids/267135/THU09T3351_TH100_3.jpg?v=637880623790170000,https://br.tommy.com/pack-3-cuecas-trunk-thu09t3351_th100/p
12434,Polo Logo Cursivo Regular Fit,Tommy Hilfiger,Roupas > Polos,499,349.3,30,https://tommyhilfiger.vtexassets.com/arquivos/ids/470424/THMW0MW40296_THDW5_1.jpg?v=638948585099800000,https://br.tommy.com/polo-logo-cursivo-regular-fit-thmw0mw40296_thdw5/p
12880,Polo Logo Linear Regular Fit Tommy Jeans,Tommy Jeans,Roupas > Polos,399,279,30,https://tommyhilfiger.vtexassets.com/arquivos/ids/485688/ABDM0DM20914_TJACT_1.jpg?v=638993509024070000,https://br.tommy.com/polo-logo-linear-regular-fit-tommy-jeans-abdm0dm20914_tjact/p
3062,Cueca Boxer Interlock,Tommy Hilfiger,Underwear > Cuecas,389,272.3,30,https://tommyhilfiger.vtexassets.com/arquivos/ids/266252/THU09T3357_TH399_1.png?v=637880617938300000,https://br.tommy.com/cueca-boxer-interlock-thu09t3357_th399/p
12387,Polo Clássica Liquid Cotton Regular,Tommy Hilfiger,Roupas > Polos,659,549,17,https://tommyhilfiger.vtexassets.com/arquivos/ids/470146/THMW0MW39994_THP01_1.jpg?v=638948583226930000,https://br.tommy.com/polo-classica-liquid-cotton-regular-thmw0mw39994_thp01/p
12363,Camisa Clássica Popeline Tommy Jeans,Tommy Jeans,Roupas > Camisas,499,499,0,https://tommyhilfiger.vtexassets.com/arquivos/ids/470011/ABDM0DM04405_TJ556_1.jpg?v=638948582277170000,https://br.tommy.com/camisa-classica-popeline-tommy-jeans-abdm0dm04405_tj556/p
2568,Pack 2 Cuecas Boxer,Tommy Hilfiger,Underwear > Cuecas,289,259,10,https://tommyhilfiger.vtexassets.com/arquivos/ids/261656/THU09TB068_TH099_1.jpg?v=637872694572730000,https://br.tommy.com/pack-2-cuecas-boxer-thu09tb068_th099/p
12327,Moletom Infantil Corporate Tommy Hilfiger,Tommy Kids,Roupas > Moletons,549,549,0,https://tommyhilfiger.vtexassets.com/arquivos/ids/458398/TKKS0KS00640_THC1G_1.jpg?v=638925181231800000,https://br.tommy.com/moletom-infantil-corporate-tommy-hilfiger-tkks0ks00640_thc1g/p
12618,Camisa Th Flex Popeline Regular Fit,Tommy Hilfiger,Roupas > Camisas,719,599,17,https://tommyhilfiger.vtexassets.com/arquivos/ids/471439/THMW0MW39988_THC3Q_1.jpg?v=638948592362600000,https://br.tommy.com/camisa-th-flex-popeline-regular-fit-thmw0mw39988_thc3q/p
12529,Moletom Hilfiger Herald Bordado,Tommy Hilfiger,Roupas > Moletons,1149,999,13,https://tommyhilfiger.vtexassets.com/arquivos/ids/470986/THMW0MW40066_THZ00_1.jpg?v=638948589138570000,https://br.tommy.com/moletom-hilfiger-herald-bordado-thmw0mw40066_thz00/p
7195,Camiseta Clássica Gola C,Tommy Hilfiger,Roupas > Camisetas,319,199,38,https://tommyhilfiger.vtexassets.com/arquivos/ids/318042/THMW0MW32314_THXLG_1.png?v=638151181480300000,https://br.tommy.com/camiseta-classica-gola-c-thmw0mw32314_thxlg/p
13053,Camiseta Tommy Hilfiger Arch Logo,Tommy Hilfiger,Roupas > Camisetas,319,239,25,https://tommyhilfiger.vtexassets.com/arquivos/ids/489199/ABMW0MW41470_THYBR_1.jpg?v=639041690517500000,https://br.tommy.com/camiseta-tommy-hilfiger-arch-logo-abmw0mw41470_thybr/p
13032,Regata Canelada,Tommy Jeans,Roupas > Camisetas,159,119,25,https://tommyhilfiger.vtexassets.com/arquivos/ids/483409/ABDW0DW20241_TJYBH_1.jpg?v=638963132038630000,https://br.tommy.com/regata-canelada-abdw0dw20241_tjybh/p
10765,Camisa Clássica Oxford Slim,Tommy Hilfiger,Roupas > Camisas,599,599,0,https://tommyhilfiger.vtexassets.com/arquivos/ids/394747/THMW0MW36911_THDXC_1.jpg?v=638604661493430000,https://br.tommy.com/camisa-classica-oxford-slim-thmw0mw36911_thdxc/p
9915,Camiseta Sólida Infantil Tommy Hilfiger,Tommy Kids,Roupas > Camisetas,179,125.3,30,https://tommyhilfiger.vtexassets.com/arquivos/ids/426392/TKKB0KB04140_TH408_2.jpg?v=638732503589300000,https://br.tommy.com/camiseta-solida-infantil-tommy-hilfiger-tkkb0kb04140_th408/p
5833,Camiseta Slim Fit Tecido Jaspeado Tommy Jeans,Tommy Jeans,Roupas > Camisetas,159,143,10,https://tommyhilfiger.vtexassets.com/arquivos/ids/279981/TJDM0DM13460_TJP01_1.jpg?v=637891003877600000,https://br.tommy.com/camiseta-slim-fit-tecido-jaspeado-tommy-jeans-tjdm0dm13460_tjp01/p
13049,Camiseta Logo Tommy Hilfiger No Peito,Tommy Hilfiger,Roupas > Camisetas,389,249,36,https://tommyhilfiger.vtexassets.com/arquivos/ids/489175/ABMW0MW41453_THBDS_1.jpg?v=639041690378770000,https://br.tommy.com/camiseta-logo-tommy-hilfiger-no-peito-abmw0mw41453_thbds/p
3065,Tommy Hilfiger Pack 03 Cuecas,Tommy Hilfiger,Underwear > Cuecas,389,389,0,https://tommyhilfiger.vtexassets.com/arquivos/ids/261687/THU09TQ004_TH198_1.jpg?v=637872723674870000,https://br.tommy.com/pack-3-cuecas-boxer-thu09tq004_th198/p
11221,Suéter Logo Estampado Jacquard Tommy Jeans,Tommy Jeans,Roupas > Suéteres,949,479,50,https://tommyhilfiger.vtexassets.com/arquivos/ids/422997/TJDM0DM18604_TJC1G_1.jpg?v=638695606060530000,https://br.tommy.com/sueter-logo-estampado-jacquard-tommy-jeans-tjdm0dm18604_tjc1g/p
11902,Camisa Clássica Popeline Tommy Jeans,Tommy Jeans,Roupas > Camisas,499,499,0,https://tommyhilfiger.vtexassets.com/arquivos/ids/449347/ABDM0DM04405_TJ100_1.jpg?v=638866613405530000,https://br.tommy.com/camisa-classica-popeline-tommy-jeans-abdm0dm04405_tj100/p
12425,Polo Clássica Liquid Cotton Regular,Tommy Hilfiger,Roupas > Polos,659,549,17,https://tommyhilfiger.vtexassets.com/arquivos/ids/470370/THMW0MW39994_THZ00_1.jpg?v=638948584714870000,https://br.tommy.com/polo-classica-liquid-cotton-regular-thmw0mw39994_thz00/p
2016,Bermuda Pijama Lounge Logo,Tommy Hilfiger,Underwear > Pijamas,199,139.3,30,https://tommyhilfiger.vtexassets.com/arquivos/ids/329705/THU09T3747_TH004_1.jpg?v=638209878048600000,https://br.tommy.com/bermuda-pijama-lounge-logo-thu09t3747_th004/p
10160,Camiseta Baby Logo Tommy Hilfiger,Tommy Kids,Roupas > Camisetas,239,189,21,https://tommyhilfiger.vtexassets.com/arquivos/ids/435174/TK71J4132_TH110_1.jpg?v=638782138152900000,https://br.tommy.com/camiseta-baby-logo-tommy-hilfiger-tk71j4132_th110/p
12444,Jaqueta Bomber Brasão,Tommy Hilfiger,Roupas > Casacos e Jaquetas,1999,1499,25,https://tommyhilfiger.vtexassets.com/arquivos/ids/470488/THMW0MW41083_THDW5_1.jpg?v=638948585507800000,https://br.tommy.com/jaqueta-bomber-brasao-thmw0mw41083_thdw5/p
12039,Calça Skater Jeans Reta Tommy Jeans,Tommy Jeans,Roupas > Calças,499,349,30,https://tommyhilfiger.vtexassets.com/arquivos/ids/445037/ABDM0DM21620_TJ1A5_1.jpg?v=638834250525600000,https://br.tommy.com/calca-skater-jeans-reta-tommy-jeans-abdm0dm21620_tj1a5/p
12884,Polo Logo Linear Regular Fit Tommy Jeans,Tommy Jeans,Roupas > Polos,399,279,30,https://tommyhilfiger.vtexassets.com/arquivos/ids/472514/ABDM0DM20914_TJMR6_1.jpg?v=638948601131700000,https://br.tommy.com/polo-logo-linear-regular-fit-tommy-jeans-abdm0dm20914_tjmr6/p
11934,Calça Ryan Jeans Reta Tommy Jeans,Tommy Jeans,Roupas > Calças,499,399,20,https://tommyhilfiger.vtexassets.com/arquivos/ids/444623/ABDM0DM20493_TJPUB_1.jpg?v=638834248117470000,https://br.tommy.com/calca-ryan-jeans-reta-tommy-jeans-abdm0dm20493_tjpub/p
12617,Camisa Th Flex Popeline Regular Fit,Tommy Hilfiger,Roupas > Camisas,719,599,17,https://tommyhilfiger.vtexassets.com/arquivos/ids/471433/THMW0MW39988_THBDS_1.jpg?v=638948592309870000,https://br.tommy.com/camisa-th-flex-popeline-regular-fit-thmw0mw39988_thbds/p
12936,Shorts Jeans Ronnie Tommy Jeans,Tommy Jeans,Roupas > Bermudas & Shorts,399,319,20,https://tommyhilfiger.vtexassets.com/arquivos/ids/488614/ABDM0DM20962_TJ1AB_2.jpg?v=639008025760570000,https://br.tommy.com/shorts-jeans-ronnie-tommy-jeans-abdm0dm20962_tj1ab/p
12847,Camiseta Logo Sailing Tommy Jeans,Tommy Jeans,Roupas > Camisetas,249,179,28,https://tommyhilfiger.vtexassets.com/arquivos/ids/472364/ABDM0DM21868_TJYBH_1.jpg?v=638948600096500000,https://br.tommy.com/camiseta-logo-sailing-tommy-jeans-abdm0dm21868_tjybh/p
12367,Bermuda Chino Scanton Tommy Jeans,Tommy Jeans,Roupas > Bermudas & Shorts,499,349.3,30,https://tommyhilfiger.vtexassets.com/arquivos/ids/489759/ABDM0DM13221_TJACM_2.jpg?v=639078228666300000,https://br.tommy.com/bermuda-chino-scanton-tommy-jeans-abdm0dm13221_tjacm/p
12068,Cropped Logo Cursivo Tommy Jeans,Tommy Jeans,Roupas > Camisetas,159,99,38,https://tommyhilfiger.vtexassets.com/arquivos/ids/454088/ABDW0DW20689_TJYBR_1.jpg?v=638899260533600000,https://br.tommy.com/cropped-logo-cursivo-tommy-jeans-abdw0dw20689_tjybr/p
2011,Calça Pijama Lounge Logo,Tommy Hilfiger,Underwear > Pijamas,299,299,0,https://tommyhilfiger.vtexassets.com/arquivos/ids/329694/THU09T3213_TH410_1.jpg?v=638209868264730000,https://br.tommy.com/calca-pijama-lounge-logo-thu09t3213_th410/p
12455,Bermuda Listrada De Linho,Tommy Hilfiger,Roupas > Bermudas & Shorts,899,699,22,https://tommyhilfiger.vtexassets.com/arquivos/ids/470554/THMW0MW41510_TH0A4_1.jpg?v=638948585955530000,https://br.tommy.com/bermuda-listrada-de-linho-thmw0mw41510_th0a4/p
13033,Camiseta Slim com Logo,Tommy Jeans,Roupas > Camisetas,229,159,31,https://tommyhilfiger.vtexassets.com/arquivos/ids/483415/ABDW0DW20631_TJTH3_1.jpg?v=638963132074700000,https://br.tommy.com/camiseta-slim-com-logo-abdw0dw20631_tjth3/p
4401,Bermuda Pijama Clássico,Tommy Hilfiger,Underwear > Pijamas,399,279.3,30,https://tommyhilfiger.vtexassets.com/arquivos/ids/491897/THU09T4081_TH004_1.jpg?v=639126339652530000,https://br.tommy.com/bermuda-pijama-classico-thu09t4081_th004/p
13050,Camiseta Tommy Hilfiger Arch Logo,Tommy Hilfiger,Roupas > Camisetas,319,239,25,https://tommyhilfiger.vtexassets.com/arquivos/ids/489181/ABMW0MW41470_THXLD_1.jpg?v=639041690413930000,https://br.tommy.com/camiseta-tommy-hilfiger-arch-logo-abmw0mw41470_thxld/p
12813,Camisa Listrada Manga Curta Tommy Jeans,Tommy Jeans,Roupas > Camisas,479,399,17,https://tommyhilfiger.vtexassets.com/arquivos/ids/472178/ABDM0DM20894_TJ0A8_1.jpg?v=638948598830530000,https://br.tommy.com/camisa-listrada-manga-curta-tommy-jeans-abdm0dm20894_tj0a8/p
12814,Camisa Listrada Manga Curta Tommy Jeans,Tommy Jeans,Roupas > Camisas,479,399,17,https://tommyhilfiger.vtexassets.com/arquivos/ids/472184/ABDM0DM20894_TJ0D3_1.jpg?v=638948598871800000,https://br.tommy.com/camisa-listrada-manga-curta-tommy-jeans-abdm0dm20894_tj0d3/p
12197,Camisa Dobby Estruturada Regular Fit,Tommy Hilfiger,Roupas > Camisas,699,499,29,https://tommyhilfiger.vtexassets.com/arquivos/ids/450124/THMW0MW39446_THYCF_1.jpg?v=638875955682470000,https://br.tommy.com/camisa-dobby-estruturada-regular-fit-thmw0mw39446_thycf/p
12126,Suéter Lã Logo Tommy Jeans,Tommy Jeans,Roupas > Suéteres,899,599,33,https://tommyhilfiger.vtexassets.com/arquivos/ids/456360/TJDM0DM19439_TJPUB_1.jpg?v=638920016793300000,https://br.tommy.com/sueter-la-logo-tommy-jeans-tjdm0dm19439_tjpub/p
11914,Camiseta Clássica Gola C Tommy Jeans,Tommy Jeans,Roupas > Camisetas,199,179,10,https://tommyhilfiger.vtexassets.com/arquivos/ids/456084/ABDW0DW20710_TJBDS_1.jpg?v=638920015151430000,https://br.tommy.com/camiseta-classica-gola-c-tommy-jeans-abdw0dw20710_tjbds/p
9244,Kit Pijama 3 Camisetas Gola C,Tommy Hilfiger,Underwear > Pijamas,469,328.3,30,https://tommyhilfiger.vtexassets.com/arquivos/ids/367384/THUM0UM03138_TH0WT_1.jpg?v=638449171703000000,https://br.tommy.com/kit-pijama-3-camisetas-gola-c-thum0um03138_th0wt/p
12462,Moletom Logo Hilfiger Arqueado,Tommy Hilfiger,Roupas > Moletons,899,899,0,https://tommyhilfiger.vtexassets.com/arquivos/ids/470596/THMW0MW40067_THBDS_1.jpg?v=638948586253900000,https://br.tommy.com/moletom-logo-hilfiger-arqueado-thmw0mw40067_thbds/p
12915,Regata Canelada Logo Cursivo Tommy Jeans,Tommy Jeans,Roupas > Camisetas,199,139.3,30,https://tommyhilfiger.vtexassets.com/arquivos/ids/472622/ABDW0DW21369_TJACG_1.jpg?v=638948601912530000,https://br.tommy.com/regata-canelada-logo-cursivo-tommy-jeans-abdw0dw21369_tjacg/p
11888,Camiseta Listrada Tommy Jeans,Tommy Jeans,Roupas > Camisetas,329,239,27,https://tommyhilfiger.vtexassets.com/arquivos/ids/456024/TJDM0DM20607_TJC1G_1.jpg?v=638920014768330000,https://br.tommy.com/camiseta-listrada-tommy-jeans-tjdm0dm20607_tjc1g/p
